"region"	"year"	"month"	"day"	"total_deaths"
"Cañar"	2017	5	1	3
"Cañar"	2017	5	2	3
"Cañar"	2017	5	3	2
"Cañar"	2017	5	4	3
"Cañar"	2017	5	5	0
"Cañar"	2017	5	6	4
"Cañar"	2017	5	7	1
"Cañar"	2017	5	8	2
"Cañar"	2017	5	9	1
"Cañar"	2017	5	10	5
"Cañar"	2017	5	11	3
"Cañar"	2017	5	12	1
"Cañar"	2017	5	13	2
"Cañar"	2017	5	14	4
"Cañar"	2017	5	15	4
"Cañar"	2017	5	16	0
"Cañar"	2017	5	17	4
"Cañar"	2017	5	18	2
"Cañar"	2017	5	19	3
"Cañar"	2017	5	20	7
"Cañar"	2017	5	21	4
"Cañar"	2017	5	22	3
"Cañar"	2017	5	23	2
"Cañar"	2017	5	24	0
"Cañar"	2017	5	25	5
"Cañar"	2017	5	26	2
"Cañar"	2017	5	27	1
"Cañar"	2017	5	28	3
"Cañar"	2017	5	29	1
"Cañar"	2017	5	30	2
"Cañar"	2017	5	31	2
"Cañar"	2017	6	1	1
"Cañar"	2017	6	2	2
"Cañar"	2017	6	3	4
"Cañar"	2017	6	4	5
"Cañar"	2017	6	5	2
"Cañar"	2017	6	6	1
"Cañar"	2017	6	7	3
"Cañar"	2017	6	8	1
"Cañar"	2017	6	9	2
"Cañar"	2017	6	10	3
"Cañar"	2017	6	11	1
"Cañar"	2017	6	12	7
"Cañar"	2017	6	13	0
"Cañar"	2017	6	14	3
"Cañar"	2017	6	15	1
"Cañar"	2017	6	16	2
"Cañar"	2017	6	17	5
"Cañar"	2017	6	18	2
"Cañar"	2017	6	19	2
"Cañar"	2017	6	20	1
"Cañar"	2017	6	21	2
"Cañar"	2017	6	22	4
"Cañar"	2017	6	23	3
"Cañar"	2017	6	24	4
"Cañar"	2017	6	25	3
"Cañar"	2017	6	26	2
"Cañar"	2017	6	27	4
"Cañar"	2017	6	28	4
"Cañar"	2017	6	29	3
"Cañar"	2017	6	30	1
"Cañar"	2017	7	1	4
"Cañar"	2017	7	2	4
"Cañar"	2017	7	3	4
"Cañar"	2017	7	4	2
"Cañar"	2017	7	5	2
"Cañar"	2017	7	6	2
"Cañar"	2017	7	7	1
"Cañar"	2017	7	8	1
"Cañar"	2017	7	9	0
"Cañar"	2017	7	10	3
"Cañar"	2017	7	11	2
"Cañar"	2017	7	12	4
"Cañar"	2017	7	13	2
"Cañar"	2017	7	14	1
"Cañar"	2017	7	15	2
"Cañar"	2017	7	16	5
"Cañar"	2017	7	17	3
"Cañar"	2017	7	18	1
"Cañar"	2017	7	19	5
"Cañar"	2017	7	20	3
"Cañar"	2017	7	21	1
"Cañar"	2017	7	22	6
"Cañar"	2017	7	23	2
"Cañar"	2017	7	24	1
"Cañar"	2017	7	25	4
"Cañar"	2017	7	26	5
"Cañar"	2017	7	27	2
"Cañar"	2017	7	28	2
"Cañar"	2017	7	29	1
"Cañar"	2017	7	30	3
"Cañar"	2017	7	31	2
"Cañar"	2017	8	1	3
"Cañar"	2017	8	2	2
"Cañar"	2017	8	3	2
"Cañar"	2017	8	4	1
"Cañar"	2017	8	5	4
"Cañar"	2017	8	6	3
"Cañar"	2017	8	7	1
"Cañar"	2017	8	8	4
"Cañar"	2017	8	9	5
"Cañar"	2017	8	10	3
"Cañar"	2017	8	11	4
"Cañar"	2017	8	12	1
"Cañar"	2017	8	13	2
"Cañar"	2017	8	14	3
"Cañar"	2017	8	15	1
"Cañar"	2017	8	16	2
"Cañar"	2017	8	17	5
"Cañar"	2017	8	18	3
"Cañar"	2017	8	19	1
"Cañar"	2017	8	20	4
"Cañar"	2017	8	21	6
"Cañar"	2017	8	22	6
"Cañar"	2017	8	23	3
"Cañar"	2017	8	24	1
"Cañar"	2017	8	25	4
"Cañar"	2017	8	26	2
"Cañar"	2017	8	27	4
"Cañar"	2017	8	28	8
"Cañar"	2017	8	29	3
"Cañar"	2017	8	30	4
"Cañar"	2017	8	31	2
"Cañar"	2017	9	1	2
"Cañar"	2017	9	2	4
"Cañar"	2017	9	3	4
"Cañar"	2017	9	4	2
"Cañar"	2017	9	5	4
"Cañar"	2017	9	6	2
"Cañar"	2017	9	7	2
"Cañar"	2017	9	8	3
"Cañar"	2017	9	9	2
"Cañar"	2017	9	10	5
"Cañar"	2017	9	11	3
"Cañar"	2017	9	12	5
"Cañar"	2017	9	13	0
"Cañar"	2017	9	14	4
"Cañar"	2017	9	15	1
"Cañar"	2017	9	16	1
"Cañar"	2017	9	17	5
"Cañar"	2017	9	18	1
"Cañar"	2017	9	19	1
"Cañar"	2017	9	20	0
"Cañar"	2017	9	21	2
"Cañar"	2017	9	22	3
"Cañar"	2017	9	23	3
"Cañar"	2017	9	24	1
"Cañar"	2017	9	25	4
"Cañar"	2017	9	26	2
"Cañar"	2017	9	27	4
"Cañar"	2017	9	28	4
"Cañar"	2017	9	29	7
"Cañar"	2017	9	30	7
"Cañar"	2017	10	1	7
"Cañar"	2017	10	2	0
"Cañar"	2017	10	3	0
"Cañar"	2017	10	4	1
"Cañar"	2017	10	5	2
"Cañar"	2017	10	6	5
"Cañar"	2017	10	7	2
"Cañar"	2017	10	8	3
"Cañar"	2017	10	9	1
"Cañar"	2017	10	10	4
"Cañar"	2017	10	11	2
"Cañar"	2017	10	12	3
"Cañar"	2017	10	13	6
"Cañar"	2017	10	14	3
"Cañar"	2017	10	15	3
"Cañar"	2017	10	16	2
"Cañar"	2017	10	17	2
"Cañar"	2017	10	18	6
"Cañar"	2017	10	19	1
"Cañar"	2017	10	20	4
"Cañar"	2017	10	21	4
"Cañar"	2017	10	22	3
"Cañar"	2017	10	23	2
"Cañar"	2017	10	24	4
"Cañar"	2017	10	25	2
"Cañar"	2017	10	26	5
"Cañar"	2017	10	27	2
"Cañar"	2017	10	28	1
"Cañar"	2017	10	29	4
"Cañar"	2017	10	30	3
"Cañar"	2017	10	31	4
"Cañar"	2017	11	1	3
"Cañar"	2017	11	2	0
"Cañar"	2017	11	3	4
"Cañar"	2017	11	4	2
"Cañar"	2017	11	5	3
"Cañar"	2017	11	6	1
"Cañar"	2017	11	7	1
"Cañar"	2017	11	8	1
"Cañar"	2017	11	9	1
"Cañar"	2017	11	10	3
"Cañar"	2017	11	11	3
"Cañar"	2017	11	12	1
"Cañar"	2017	11	13	3
"Cañar"	2017	11	14	3
"Cañar"	2017	11	15	4
"Cañar"	2017	11	16	0
"Cañar"	2017	11	17	4
"Cañar"	2017	11	18	5
"Cañar"	2017	11	19	5
"Cañar"	2017	11	20	5
"Cañar"	2017	11	21	2
"Cañar"	2017	11	22	0
"Cañar"	2017	11	23	0
"Cañar"	2017	11	24	1
"Cañar"	2017	11	25	6
"Cañar"	2017	11	26	3
"Cañar"	2017	11	27	1
"Cañar"	2017	11	28	1
"Cañar"	2017	11	29	3
"Cañar"	2017	11	30	2
"Cañar"	2017	12	1	4
"Cañar"	2017	12	2	4
"Cañar"	2017	12	3	0
"Cañar"	2017	12	4	4
"Cañar"	2017	12	5	3
"Cañar"	2017	12	6	1
"Cañar"	2017	12	7	2
"Cañar"	2017	12	8	1
"Cañar"	2017	12	9	0
"Cañar"	2017	12	10	2
"Cañar"	2017	12	11	4
"Cañar"	2017	12	12	4
"Cañar"	2017	12	13	5
"Cañar"	2017	12	14	3
"Cañar"	2017	12	15	4
"Cañar"	2017	12	16	1
"Cañar"	2017	12	17	7
"Cañar"	2017	12	18	2
"Cañar"	2017	12	19	2
"Cañar"	2017	12	20	2
"Cañar"	2017	12	21	1
"Cañar"	2017	12	22	0
"Cañar"	2017	12	23	2
"Cañar"	2017	12	24	2
"Cañar"	2017	12	25	1
"Cañar"	2017	12	26	2
"Cañar"	2017	12	27	1
"Cañar"	2017	12	28	0
"Cañar"	2017	12	29	2
"Cañar"	2017	12	30	0
"Cañar"	2017	12	31	0
"Carchi"	2017	1	1	2
"Carchi"	2017	1	2	2
"Carchi"	2017	1	3	1
"Carchi"	2017	1	4	0
"Carchi"	2017	1	5	2
"Carchi"	2017	1	6	1
"Carchi"	2017	1	7	1
"Carchi"	2017	1	8	0
"Carchi"	2017	1	9	2
"Carchi"	2017	1	10	2
"Carchi"	2017	1	11	2
"Carchi"	2017	1	12	1
"Carchi"	2017	1	13	1
"Carchi"	2017	1	14	4
"Carchi"	2017	1	15	3
"Carchi"	2017	1	16	3
"Carchi"	2017	1	17	3
"Carchi"	2017	1	18	2
"Carchi"	2017	1	19	1
"Carchi"	2017	1	20	1
"Carchi"	2017	1	21	1
"Carchi"	2017	1	22	3
"Carchi"	2017	1	23	2
"Carchi"	2017	1	24	0
"Carchi"	2017	1	25	2
"Carchi"	2017	1	26	4
"Carchi"	2017	1	27	1
"Carchi"	2017	1	28	0
"Carchi"	2017	1	29	2
"Carchi"	2017	1	30	1
"Carchi"	2017	1	31	3
"Carchi"	2017	2	1	2
"Carchi"	2017	2	2	4
"Carchi"	2017	2	3	1
"Carchi"	2017	2	4	3
"Carchi"	2017	2	5	2
"Carchi"	2017	2	6	4
"Carchi"	2017	2	7	3
"Carchi"	2017	2	8	2
"Carchi"	2017	2	9	1
"Carchi"	2017	2	10	3
"Carchi"	2017	2	11	1
"Carchi"	2017	2	12	1
"Carchi"	2017	2	13	3
"Carchi"	2017	2	14	5
"Carchi"	2017	2	15	2
"Carchi"	2017	2	16	0
"Carchi"	2017	2	17	0
"Carchi"	2017	2	18	0
"Carchi"	2017	2	19	5
"Carchi"	2017	2	20	1
"Carchi"	2017	2	21	1
"Carchi"	2017	2	22	2
"Carchi"	2017	2	23	0
"Carchi"	2017	2	24	2
"Carchi"	2017	2	25	2
"Carchi"	2017	2	26	0
"Carchi"	2017	2	27	1
"Carchi"	2017	2	28	2
"Carchi"	2017	3	1	3
"Carchi"	2017	3	2	2
"Carchi"	2017	3	3	0
"Carchi"	2017	3	4	1
"Carchi"	2017	3	5	2
"Carchi"	2017	3	6	3
"Carchi"	2017	3	7	3
"Carchi"	2017	3	8	3
"Carchi"	2017	3	9	2
"Carchi"	2017	3	10	3
"Carchi"	2017	3	11	0
"Carchi"	2017	3	12	3
"Carchi"	2017	3	13	3
"Carchi"	2017	3	14	2
"Carchi"	2017	3	15	1
"Carchi"	2017	3	16	2
"Carchi"	2017	3	17	3
"Carchi"	2017	3	18	3
"Carchi"	2017	3	19	4
"Carchi"	2017	3	20	1
"Carchi"	2017	3	21	3
"Carchi"	2017	3	22	2
"Carchi"	2017	3	23	1
"Carchi"	2017	3	24	2
"Carchi"	2017	3	25	1
"Carchi"	2017	3	26	1
"Carchi"	2017	3	27	4
"Carchi"	2017	3	28	1
"Carchi"	2017	3	29	0
"Carchi"	2017	3	30	2
"Carchi"	2017	3	31	1
"Carchi"	2017	4	1	3
"Carchi"	2017	4	2	3
"Carchi"	2017	4	3	1
"Carchi"	2017	4	4	5
"Carchi"	2017	4	5	2
"Carchi"	2017	4	6	2
"Carchi"	2017	4	7	1
"Carchi"	2017	4	8	5
"Carchi"	2017	4	9	2
"Carchi"	2017	4	10	5
"Carchi"	2017	4	11	5
"Carchi"	2017	4	12	3
"Carchi"	2017	4	13	2
"Carchi"	2017	4	14	4
"Carchi"	2017	4	15	1
"Carchi"	2017	4	16	0
"Carchi"	2017	4	17	1
"Carchi"	2017	4	18	2
"Carchi"	2017	4	19	2
"Carchi"	2017	4	20	3
"Carchi"	2017	4	21	3
"Carchi"	2017	4	22	2
"Carchi"	2017	4	23	2
"Carchi"	2017	4	24	0
"Carchi"	2017	4	25	2
"Carchi"	2017	4	26	2
"Carchi"	2017	4	27	2
"Carchi"	2017	4	28	1
"Carchi"	2017	4	29	1
"Carchi"	2017	4	30	2
"Carchi"	2017	5	1	1
"Carchi"	2017	5	2	2
"Carchi"	2017	5	3	2
"Carchi"	2017	5	4	1
"Carchi"	2017	5	5	1
"Carchi"	2017	5	6	1
"Carchi"	2017	5	7	1
"Carchi"	2017	5	8	0
"Carchi"	2017	5	9	2
"Carchi"	2017	5	10	1
"Carchi"	2017	5	11	0
"Carchi"	2017	5	12	0
"Carchi"	2017	5	13	1
"Carchi"	2017	5	14	1
"Carchi"	2017	5	15	2
"Carchi"	2017	5	16	3
"Carchi"	2017	5	17	4
"Carchi"	2017	5	18	3
"Carchi"	2017	5	19	1
"Carchi"	2017	5	20	1
"Carchi"	2017	5	21	1
"Carchi"	2017	5	22	3
"Carchi"	2017	5	23	2
"Carchi"	2017	5	24	2
"Carchi"	2017	5	25	1
"Carchi"	2017	5	26	1
"Carchi"	2017	5	27	3
"Carchi"	2017	5	28	3
"Carchi"	2017	5	29	3
"Carchi"	2017	5	30	2
"Carchi"	2017	5	31	0
"Carchi"	2017	6	1	3
"Carchi"	2017	6	2	0
"Carchi"	2017	6	3	0
"Carchi"	2017	6	4	2
"Carchi"	2017	6	5	1
"Carchi"	2017	6	6	1
"Carchi"	2017	6	7	4
"Carchi"	2017	6	8	1
"Carchi"	2017	6	9	3
"Carchi"	2017	6	10	1
"Carchi"	2017	6	11	4
"Carchi"	2017	6	12	0
"Carchi"	2017	6	13	1
"Carchi"	2017	6	14	3
"Carchi"	2017	6	15	1
"Carchi"	2017	6	16	4
"Carchi"	2017	6	17	0
"Carchi"	2017	6	18	2
"Carchi"	2017	6	19	1
"Carchi"	2017	6	20	2
"Carchi"	2017	6	21	1
"Carchi"	2017	6	22	1
"Carchi"	2017	6	23	2
"Carchi"	2017	6	24	2
"Carchi"	2017	6	25	2
"Carchi"	2017	6	26	1
"Carchi"	2017	6	27	1
"Carchi"	2017	6	28	1
"Carchi"	2017	6	29	1
"Carchi"	2017	6	30	2
"Carchi"	2017	7	1	1
"Carchi"	2017	7	2	4
"Carchi"	2017	7	3	0
"Carchi"	2017	7	4	0
"Carchi"	2017	7	5	2
"Carchi"	2017	7	6	1
"Carchi"	2017	7	7	2
"Carchi"	2017	7	8	3
"Carchi"	2017	7	9	0
"Carchi"	2017	7	10	1
"Carchi"	2017	7	11	1
"Carchi"	2017	7	12	1
"Carchi"	2017	7	13	1
"Carchi"	2017	7	14	4
"Carchi"	2017	7	15	1
"Carchi"	2017	7	16	1
"Carchi"	2017	7	17	1
"Carchi"	2017	7	18	2
"Carchi"	2017	7	19	2
"Carchi"	2017	7	20	5
"Carchi"	2017	7	21	0
"Carchi"	2017	7	22	3
"Carchi"	2017	7	23	1
"Carchi"	2017	7	24	2
"Carchi"	2017	7	25	2
"Carchi"	2017	7	26	2
"Carchi"	2017	7	27	1
"Carchi"	2017	7	28	2
"Carchi"	2017	7	29	1
"Carchi"	2017	7	30	0
"Carchi"	2017	7	31	2
"Carchi"	2017	8	1	3
"Carchi"	2017	8	2	5
"Carchi"	2017	8	3	0
"Carchi"	2017	8	4	2
"Carchi"	2017	8	5	3
"Carchi"	2017	8	6	2
"Carchi"	2017	8	7	0
"Carchi"	2017	8	8	2
"Carchi"	2017	8	9	4
"Carchi"	2017	8	10	3
"Carchi"	2017	8	11	2
"Carchi"	2017	8	12	0
"Carchi"	2017	8	13	6
"Carchi"	2017	8	14	2
"Carchi"	2017	8	15	0
"Carchi"	2017	8	16	1
"Carchi"	2017	8	17	3
"Carchi"	2017	8	18	1
"Carchi"	2017	8	19	1
"Carchi"	2017	8	20	6
"Carchi"	2017	8	21	2
"Carchi"	2017	8	22	1
"Carchi"	2017	8	23	3
"Carchi"	2017	8	24	3
"Carchi"	2017	8	25	1
"Carchi"	2017	8	26	3
"Carchi"	2017	8	27	3
"Carchi"	2017	8	28	0
"Carchi"	2017	8	29	1
"Carchi"	2017	8	30	1
"Carchi"	2017	8	31	2
"Carchi"	2017	9	1	1
"Carchi"	2017	9	2	3
"Carchi"	2017	9	3	3
"Carchi"	2017	9	4	3
"Carchi"	2017	9	5	0
"Carchi"	2017	9	6	0
"Carchi"	2017	9	7	4
"Carchi"	2017	9	8	0
"Carchi"	2017	9	9	2
"Carchi"	2017	9	10	2
"Carchi"	2017	9	11	0
"Carchi"	2017	9	12	1
"Carchi"	2017	9	13	2
"Carchi"	2017	9	14	1
"Carchi"	2017	9	15	1
"Carchi"	2017	9	16	0
"Carchi"	2017	9	17	1
"Carchi"	2017	9	18	1
"Carchi"	2017	9	19	2
"Carchi"	2017	9	20	2
"Carchi"	2017	9	21	1
"Carchi"	2017	9	22	2
"Carchi"	2017	9	23	0
"Carchi"	2017	9	24	2
"Carchi"	2017	9	25	3
"Carchi"	2017	9	26	2
"Carchi"	2017	9	27	1
"Carchi"	2017	9	28	1
"Carchi"	2017	9	29	1
"Carchi"	2017	9	30	1
"Carchi"	2017	10	1	2
"Carchi"	2017	10	2	2
"Carchi"	2017	10	3	1
"Carchi"	2017	10	4	1
"Carchi"	2017	10	5	4
"Carchi"	2017	10	6	1
"Carchi"	2017	10	7	4
"Carchi"	2017	10	8	3
"Carchi"	2017	10	9	2
"Carchi"	2017	10	10	2
"Carchi"	2017	10	11	3
"Carchi"	2017	10	12	0
"Carchi"	2017	10	13	1
"Carchi"	2017	10	14	1
"Carchi"	2017	10	15	2
"Carchi"	2017	10	16	2
"Carchi"	2017	10	17	0
"Carchi"	2017	10	18	2
"Carchi"	2017	10	19	2
"Carchi"	2017	10	20	2
"Carchi"	2017	10	21	1
"Carchi"	2017	10	22	4
"Carchi"	2017	10	23	1
"Carchi"	2017	10	24	2
"Carchi"	2017	10	25	3
"Carchi"	2017	10	26	4
"Carchi"	2017	10	27	1
"Carchi"	2017	10	28	0
"Carchi"	2017	10	29	3
"Carchi"	2017	10	30	0
"Carchi"	2017	10	31	1
"Carchi"	2017	11	1	1
"Carchi"	2017	11	2	1
"Carchi"	2017	11	3	2
"Carchi"	2017	11	4	0
"Carchi"	2017	11	5	2
"Carchi"	2017	11	6	1
"Carchi"	2017	11	7	2
"Carchi"	2017	11	8	2
"Carchi"	2017	11	9	1
"Carchi"	2017	11	10	1
"Carchi"	2017	11	11	1
"Carchi"	2017	11	12	1
"Carchi"	2017	11	13	1
"Carchi"	2017	11	14	0
"Carchi"	2017	11	15	0
"Carchi"	2017	11	16	2
"Carchi"	2017	11	17	0
"Carchi"	2017	11	18	1
"Carchi"	2017	11	19	0
"Carchi"	2017	11	20	3
"Carchi"	2017	11	21	3
"Carchi"	2017	11	22	0
"Carchi"	2017	11	23	0
"Carchi"	2017	11	24	3
"Carchi"	2017	11	25	1
"Carchi"	2017	11	26	5
"Carchi"	2017	11	27	1
"Carchi"	2017	11	28	0
"Carchi"	2017	11	29	0
"Carchi"	2017	11	30	0
"Carchi"	2017	12	1	3
"Carchi"	2017	12	2	2
"Carchi"	2017	12	3	2
"Carchi"	2017	12	4	2
"Carchi"	2017	12	5	1
"Carchi"	2017	12	6	3
"Carchi"	2017	12	7	4
"Carchi"	2017	12	8	1
"Carchi"	2017	12	9	0
"Carchi"	2017	12	10	4
"Carchi"	2017	12	11	3
"Carchi"	2017	12	12	1
"Carchi"	2017	12	13	0
"Carchi"	2017	12	14	2
"Carchi"	2017	12	15	3
"Carchi"	2017	12	16	2
"Carchi"	2017	12	17	2
"Carchi"	2017	12	18	1
"Carchi"	2017	12	19	2
"Carchi"	2017	12	20	2
"Carchi"	2017	12	21	0
"Carchi"	2017	12	22	3
"Carchi"	2017	12	23	4
"Carchi"	2017	12	24	0
"Carchi"	2017	12	25	2
"Carchi"	2017	12	26	1
"Carchi"	2017	12	27	3
"Carchi"	2017	12	28	3
"Carchi"	2017	12	29	0
"Carchi"	2017	12	30	0
"Carchi"	2017	12	31	0
"Chimborazo"	2017	1	1	15
"Chimborazo"	2017	1	2	3
"Chimborazo"	2017	1	3	8
"Chimborazo"	2017	1	4	6
"Chimborazo"	2017	1	5	12
"Chimborazo"	2017	1	6	12
"Chimborazo"	2017	1	7	7
"Chimborazo"	2017	1	8	8
"Chimborazo"	2017	1	9	5
"Chimborazo"	2017	1	10	11
"Chimborazo"	2017	1	11	8
"Chimborazo"	2017	1	12	6
"Chimborazo"	2017	1	13	5
"Chimborazo"	2017	1	14	3
"Chimborazo"	2017	1	15	14
"Chimborazo"	2017	1	16	1
"Chimborazo"	2017	1	17	7
"Chimborazo"	2017	1	18	3
"Chimborazo"	2017	1	19	8
"Chimborazo"	2017	1	20	3
"Chimborazo"	2017	1	21	8
"Chimborazo"	2017	1	22	8
"Chimborazo"	2017	1	23	7
"Chimborazo"	2017	1	24	8
"Chimborazo"	2017	1	25	4
"Chimborazo"	2017	1	26	5
"Chimborazo"	2017	1	27	3
"Chimborazo"	2017	1	28	3
"Chimborazo"	2017	1	29	9
"Chimborazo"	2017	1	30	5
"Chimborazo"	2017	1	31	4
"Chimborazo"	2017	2	1	7
"Chimborazo"	2017	2	2	4
"Chimborazo"	2017	2	3	13
"Chimborazo"	2017	2	4	7
"Chimborazo"	2017	2	5	5
"Chimborazo"	2017	2	6	8
"Chimborazo"	2017	2	7	8
"Chimborazo"	2017	2	8	7
"Chimborazo"	2017	2	9	7
"Chimborazo"	2017	2	10	10
"Chimborazo"	2017	2	11	5
"Chimborazo"	2017	2	12	8
"Chimborazo"	2017	2	13	8
"Chimborazo"	2017	2	14	4
"Chimborazo"	2017	2	15	6
"Chimborazo"	2017	2	16	10
"Chimborazo"	2017	2	17	6
"Chimborazo"	2017	2	18	7
"Chimborazo"	2017	2	19	4
"Chimborazo"	2017	2	20	10
"Chimborazo"	2017	2	21	4
"Chimborazo"	2017	2	22	5
"Chimborazo"	2017	2	23	5
"Chimborazo"	2017	2	24	9
"Chimborazo"	2017	2	25	3
"Chimborazo"	2017	2	26	12
"Chimborazo"	2017	2	27	11
"Chimborazo"	2017	2	28	11
"Chimborazo"	2017	3	1	7
"Chimborazo"	2017	3	2	2
"Chimborazo"	2017	3	3	6
"Chimborazo"	2017	3	4	5
"Chimborazo"	2017	3	5	11
"Chimborazo"	2017	3	6	3
"Chimborazo"	2017	3	7	10
"Chimborazo"	2017	3	8	6
"Chimborazo"	2017	3	9	2
"Chimborazo"	2017	3	10	7
"Chimborazo"	2017	3	11	5
"Chimborazo"	2017	3	12	11
"Chimborazo"	2017	3	13	7
"Chimborazo"	2017	3	14	7
"Chimborazo"	2017	3	15	9
"Chimborazo"	2017	3	16	3
"Chimborazo"	2017	3	17	9
"Chimborazo"	2017	3	18	8
"Chimborazo"	2017	3	19	5
"Chimborazo"	2017	3	20	8
"Chimborazo"	2017	3	21	11
"Chimborazo"	2017	3	22	3
"Chimborazo"	2017	3	23	3
"Chimborazo"	2017	3	24	11
"Chimborazo"	2017	3	25	4
"Chimborazo"	2017	3	26	13
"Chimborazo"	2017	3	27	6
"Chimborazo"	2017	3	28	6
"Chimborazo"	2017	3	29	6
"Chimborazo"	2017	3	30	9
"Chimborazo"	2017	3	31	7
"Chimborazo"	2017	4	1	6
"Chimborazo"	2017	4	2	11
"Chimborazo"	2017	4	3	7
"Chimborazo"	2017	4	4	7
"Chimborazo"	2017	4	5	4
"Chimborazo"	2017	4	6	3
"Chimborazo"	2017	4	7	8
"Chimborazo"	2017	4	8	10
"Chimborazo"	2017	4	9	6
"Chimborazo"	2017	4	10	6
"Chimborazo"	2017	4	11	3
"Chimborazo"	2017	4	12	6
"Chimborazo"	2017	4	13	9
"Chimborazo"	2017	4	14	12
"Chimborazo"	2017	4	15	2
"Chimborazo"	2017	4	16	9
"Chimborazo"	2017	4	17	6
"Chimborazo"	2017	4	18	8
"Chimborazo"	2017	4	19	5
"Chimborazo"	2017	4	20	8
"Chimborazo"	2017	4	21	3
"Chimborazo"	2017	4	22	8
"Chimborazo"	2017	4	23	3
"Chimborazo"	2017	4	24	8
"Chimborazo"	2017	4	25	11
"Chimborazo"	2017	4	26	4
"Chimborazo"	2017	4	27	4
"Chimborazo"	2017	4	28	5
"Chimborazo"	2017	4	29	6
"Chimborazo"	2017	4	30	5
"Chimborazo"	2017	5	1	5
"Chimborazo"	2017	5	2	8
"Chimborazo"	2017	5	3	5
"Chimborazo"	2017	5	4	7
"Chimborazo"	2017	5	5	5
"Chimborazo"	2017	5	6	10
"Chimborazo"	2017	5	7	8
"Chimborazo"	2017	5	8	8
"Chimborazo"	2017	5	9	10
"Chimborazo"	2017	5	10	6
"Chimborazo"	2017	5	11	8
"Chimborazo"	2017	5	12	7
"Chimborazo"	2017	5	13	10
"Chimborazo"	2017	5	14	9
"Chimborazo"	2017	5	15	9
"Chimborazo"	2017	5	16	7
"Chimborazo"	2017	5	17	10
"Chimborazo"	2017	5	18	6
"Chimborazo"	2017	5	19	6
"Chimborazo"	2017	5	20	7
"Chimborazo"	2017	5	21	3
"Chimborazo"	2017	5	22	9
"Chimborazo"	2017	5	23	5
"Chimborazo"	2017	5	24	8
"Chimborazo"	2017	5	25	5
"Chimborazo"	2017	5	26	2
"Chimborazo"	2017	5	27	3
"Chimborazo"	2017	5	28	11
"Chimborazo"	2017	5	29	6
"Chimborazo"	2017	5	30	17
"Chimborazo"	2017	5	31	6
"Chimborazo"	2017	6	1	8
"Chimborazo"	2017	6	2	2
"Chimborazo"	2017	6	3	3
"Chimborazo"	2017	6	4	6
"Chimborazo"	2017	6	5	5
"Chimborazo"	2017	6	6	6
"Chimborazo"	2017	6	7	11
"Chimborazo"	2017	6	8	6
"Chimborazo"	2017	6	9	6
"Chimborazo"	2017	6	10	4
"Chimborazo"	2017	6	11	3
"Chimborazo"	2017	6	12	9
"Chimborazo"	2017	6	13	8
"Chimborazo"	2017	6	14	5
"Chimborazo"	2017	6	15	5
"Chimborazo"	2017	6	16	9
"Chimborazo"	2017	6	17	7
"Chimborazo"	2017	6	18	8
"Chimborazo"	2017	6	19	11
"Chimborazo"	2017	6	20	8
"Chimborazo"	2017	6	21	7
"Chimborazo"	2017	6	22	7
"Chimborazo"	2017	6	23	8
"Chimborazo"	2017	6	24	5
"Chimborazo"	2017	6	25	1
"Chimborazo"	2017	6	26	3
"Chimborazo"	2017	6	27	5
"Chimborazo"	2017	6	28	6
"Chimborazo"	2017	6	29	10
"Chimborazo"	2017	6	30	5
"Chimborazo"	2017	7	1	4
"Chimborazo"	2017	7	2	6
"Chimborazo"	2017	7	3	7
"Chimborazo"	2017	7	4	3
"Chimborazo"	2017	7	5	7
"Chimborazo"	2017	7	6	5
"Chimborazo"	2017	7	7	3
"Chimborazo"	2017	7	8	5
"Chimborazo"	2017	7	9	5
"Chimborazo"	2017	7	10	7
"Chimborazo"	2017	7	11	5
"Chimborazo"	2017	7	12	4
"Chimborazo"	2017	7	13	7
"Chimborazo"	2017	7	14	6
"Chimborazo"	2017	7	15	6
"Chimborazo"	2017	7	16	8
"Chimborazo"	2017	7	17	8
"Chimborazo"	2017	7	18	4
"Chimborazo"	2017	7	19	7
"Chimborazo"	2017	7	20	9
"Chimborazo"	2017	7	21	2
"Chimborazo"	2017	7	22	8
"Chimborazo"	2017	7	23	22
"Chimborazo"	2017	7	24	6
"Chimborazo"	2017	7	25	3
"Chimborazo"	2017	7	26	4
"Chimborazo"	2017	7	27	7
"Chimborazo"	2017	7	28	8
"Chimborazo"	2017	7	29	8
"Chimborazo"	2017	7	30	8
"Chimborazo"	2017	7	31	5
"Chimborazo"	2017	8	1	4
"Chimborazo"	2017	8	2	7
"Chimborazo"	2017	8	3	9
"Chimborazo"	2017	8	4	5
"Chimborazo"	2017	8	5	4
"Chimborazo"	2017	8	6	5
"Chimborazo"	2017	8	7	14
"Chimborazo"	2017	8	8	5
"Chimborazo"	2017	8	9	3
"Chimborazo"	2017	8	10	7
"Chimborazo"	2017	8	11	4
"Chimborazo"	2017	8	12	5
"Chimborazo"	2017	8	13	3
"Chimborazo"	2017	8	14	9
"Chimborazo"	2017	8	15	4
"Chimborazo"	2017	8	16	7
"Chimborazo"	2017	8	17	6
"Chimborazo"	2017	8	18	6
"Chimborazo"	2017	8	19	5
"Chimborazo"	2017	8	20	4
"Chimborazo"	2017	8	21	7
"Chimborazo"	2017	8	22	6
